,Unnamed: 0,Source,eType,Target,Time,Weight,SourceLocation
1281,120756734,590206,5,620120,31536000,3278.07,
1282,120756735,590206,5,575030,31536000,3350.31,
1283,120756736,590206,5,621924,31536000,549.37,
1284,120547979,477422,5,536346,31536000,870.09,
1285,120547980,510031,5,477422,31536000,49.42,
1286,120547981,552988,5,477422,31536000,5114.63,
1287,120547982,477422,5,527449,31536000,131.98,
1288,120547983,477422,5,459381,31536000,68.6,
1289,120547984,477422,5,595298,31536000,786.03,
1290,120547985,477422,5,466907,31536000,164.06,
1291,120547986,477422,5,589943,31536000,508.04,
1292,120547987,477422,5,577992,31536000,278.68,
1293,120547988,477422,5,537281,31536000,74.95,
1294,120547989,477422,5,523927,31536000,741.2,
1295,120547990,477422,5,595581,31536000,124.91,
1296,120547991,477422,5,642329,31536000,361.98,
1297,120547992,477422,5,571970,31536000,5.67,
1298,120547993,477422,5,644226,31536000,623.21,
1299,120547994,477422,5,632961,31536000,143.45,
1300,120547995,477422,5,473173,31536000,678.27,
1301,120547996,477422,5,620120,31536000,603.24,
1302,120547997,477422,5,621924,31536000,25.03,
1303,121976268,475195,5,640784,31536000,131.65,
1304,121976269,475195,5,536346,31536000,452.06,
1305,121976270,552988,5,475195,31536000,11026.2,
1306,121976271,475195,5,527449,31536000,96.72,
1307,121976272,475195,5,459381,31536000,63.63,
1308,121976273,475195,5,595298,31536000,1165.87,
1309,121976274,475195,5,466907,31536000,268.79,
1310,121976275,475195,5,606730,31536000,142.7,
1311,121976276,475195,5,589943,31536000,30.19,
1312,121976277,475195,5,577992,31536000,510.96,
1313,121976278,475195,5,523927,31536000,614.68,
1314,121976279,475195,5,580426,31536000,155.84,
1315,121976280,475195,5,595581,31536000,3.75,
1316,121976281,475195,5,616315,31536000,414.84,
1317,121976282,475195,5,642329,31536000,113.32,
1318,121976283,475195,5,503701,31536000,735.35,
1319,121976284,475195,5,571970,31536000,39.86,
1320,121976285,475195,5,644226,31536000,235.84,
1321,121976286,475195,5,632961,31536000,88.37,
1322,121976287,475195,5,473173,31536000,159.3,
1323,121976288,475195,5,620120,31536000,226.23,
1324,121976289,475195,5,575030,31536000,3793.54,
1325,121976290,475195,5,621924,31536000,182.41,
1326,122372831,489824,5,640784,31536000,627.6,
1327,122372832,489824,5,536346,31536000,1005.59,
1328,122372833,510031,5,489824,31536000,1248.42,
1329,122372834,489824,5,520660,31536000,2206.33,
1330,122372835,552988,5,489824,31536000,30077.1,
1331,122372836,489824,5,567195,31536000,4435.5,
1332,122372837,489824,5,527449,31536000,41.73,
1333,122372838,489824,5,459381,31536000,236.41,
1334,122372839,489824,5,595298,31536000,2524.06,
1335,122372840,489824,5,466907,31536000,581.91,
1336,122372841,489824,5,589943,31536000,4485.25,
1337,122372842,489824,5,577992,31536000,27.79,
1338,122372843,489824,5,537281,31536000,25.6,
1339,122372844,489824,5,523927,31536000,1313.51,
1340,122372845,489824,5,595581,31536000,1387.97,
1341,122372846,489824,5,642329,31536000,768.97,
1342,122372847,489824,5,503701,31536000,1243.33,
1343,122372848,489824,5,571970,31536000,60.21,
1344,122372849,489824,5,644226,31536000,1360.37,
1345,122372850,489824,5,632961,31536000,360.75,
1346,122372851,489824,5,473173,31536000,799.61,
1347,122372852,489824,5,620120,31536000,3549.65,
1348,122372853,489824,5,621924,31536000,67.6,
1349,122129059,463277,5,640784,31536000,69.63,
1350,122129060,463277,5,536346,31536000,462.69,
1351,122129061,552988,5,463277,31536000,7352.88,
1352,122129062,463277,5,527449,31536000,134.7,
1353,122129063,463277,5,459381,31536000,250.34,
1354,122129064,463277,5,595298,31536000,1381.55,
1355,122129065,463277,5,466907,31536000,229.18,
1356,122129066,463277,5,589943,31536000,16.82,
1357,122129067,463277,5,577992,31536000,157.27,
1358,122129068,463277,5,523927,31536000,590.92,
1359,122129069,463277,5,595581,31536000,704.92,
1360,122129070,463277,5,503701,31536000,460.03,
1361,122129071,463277,5,571970,31536000,26.59,
1362,122129072,463277,5,644226,31536000,806.07,
1363,122129073,463277,5,632961,31536000,34.73,
1364,122129074,463277,5,473173,31536000,1136.23,
1365,122129075,463277,5,620120,31536000,746.52,
1366,122129076,463277,5,575030,31536000,3876.16,
1367,121883562,606698,5,503218,31536000,351.43,
1368,121883563,606698,5,630626,31536000,2301.91,
1369,121883564,510031,5,606698,31536000,589.47,
1370,121883565,552988,5,606698,31536000,13788.9,
1371,121883566,606698,5,527449,31536000,243.39,
1372,121883567,606698,5,459381,31536000,187.62,
1373,121883568,606698,5,595298,31536000,1415.72,
1374,121883569,606698,5,466907,31536000,329.3,
1375,121883570,606698,5,606730,31536000,194.39,
1376,121883571,606698,5,589943,31536000,1216.46,
1377,121883572,606698,5,577992,31536000,1149.91,
1378,121883573,606698,5,503701,31536000,1037.13,
1379,121883574,606698,5,571970,31536000,100.36,
1380,121883575,606698,5,632961,31536000,21.92,
1381,121883576,606698,5,473173,31536000,302.42,
1382,121883577,606698,5,620120,31536000,919.07,
1383,121883578,606698,5,575030,31536000,1561.86,
1384,121883579,606698,5,621924,31536000,111.32,
1385,121021848,579271,5,640784,31536000,96.48,
1386,121021849,579271,5,630626,31536000,1270.24,
1387,121021850,552988,5,579271,31536000,5143.93,
1388,121021851,579271,5,567195,31536000,195.73,
1389,121021852,579271,5,527449,31536000,163.85,
1390,121021853,579271,5,459381,31536000,256.74,
1391,121021854,579271,5,595298,31536000,847.44,
1392,121021855,579271,5,466907,31536000,196.46,
1393,121021856,579271,5,577992,31536000,139.6,
1394,121021857,579271,5,537281,31536000,53.95,
1395,121021858,579271,5,523927,31536000,308.33,
1396,121021859,579271,5,580426,31536000,103.94,
1397,121021860,579271,5,595581,31536000,711.4,
1398,121021861,579271,5,616315,31536000,140.21,
1399,121021862,579271,5,642329,31536000,104.71,
1400,121021863,579271,5,503701,31536000,119.94,
1401,121021864,579271,5,632961,31536000,30.93,
1402,121021865,579271,5,473173,31536000,230.98,
1403,121021866,579271,5,620120,31536000,698.08,
1404,121021867,579271,5,575030,31536000,2835.34,
1405,121021868,579271,5,621924,31536000,512.78,
1406,120419076,643353,5,640784,31536000,53.77,
1407,120419077,643353,5,503218,31536000,338.85,
1408,120419078,643353,5,630626,31536000,2060.44,
1409,120419079,510031,5,643353,31536000,122.9,
1410,120419080,552988,5,643353,31536000,9213.57,
1411,120419081,643353,5,567195,31536000,304.74,
1412,120419082,643353,5,527449,31536000,146.18,
1413,120419083,643353,5,459381,31536000,266.98,
1414,120419084,643353,5,595298,31536000,38.6,
1415,120419085,643353,5,466907,31536000,175.85,
1416,120419086,643353,5,577992,31536000,507.85,
1417,120419087,643353,5,537281,31536000,7.26,
1418,120419088,643353,5,595581,31536000,324.01,
1419,120419089,643353,5,616315,31536000,154.88,
1420,120419090,643353,5,642329,31536000,244.67,
1421,120419091,643353,5,473173,31536000,589.81,
1422,120419092,643353,5,620120,31536000,45.57,
1423,120419093,643353,5,575030,31536000,2025.62,
1424,121720340,554368,5,640784,31536000,0.8,
1425,121720341,554368,5,536346,31536000,260.13,
1426,121720342,510031,5,554368,31536000,204.29,
1427,121720343,552988,5,554368,31536000,8505.77,
1428,121720344,554368,5,527449,31536000,52.77,
1429,121720345,554368,5,459381,31536000,305.52,
1430,121720346,554368,5,595298,31536000,1002.68,
1431,121720347,554368,5,466907,31536000,257.59,
1432,121720348,554368,5,589943,31536000,214.31,
1433,121720349,554368,5,577992,31536000,8.11,
1434,121720350,554368,5,537281,31536000,2.67,
1435,121720351,554368,5,595581,31536000,306.91,
1436,121720352,554368,5,642329,31536000,129.28,
1437,121720353,554368,5,503701,31536000,247.06,
1438,121720354,554368,5,644226,31536000,337.44,
1439,121720355,554368,5,632961,31536000,46.16,
1440,121720356,554368,5,473173,31536000,640.55,
1441,121720357,554368,5,620120,31536000,576.13,
1442,121720358,554368,5,575030,31536000,2618.68,
1443,121720359,554368,5,621924,31536000,213.3,
1444,209703,645755,4,460388,26323200,0.111111,
1445,199099,496041,4,617469,26323200,0.0909091,
1446,122676026,645755,6,625756,11923200,2.0,4.0
1447,122676027,645755,6,616453,23068800,3.0,4.0
1448,122676028,645755,6,657173,14947200,0.0,5.0
1449,122676029,645755,6,657173,20736000,4.0,3.0
1450,122676032,645755,6,657173,26956800,2.0,4.0
1451,122676033,645755,6,561157,22032000,6.0,4.0
1452,122589798,518460,6,625756,8553600,3.0,2.0
1453,122589799,518460,6,509607,31363200,0.0,2.0
1454,122589800,518460,6,657173,10627200,4.0,2.0
1455,122589802,518460,6,616453,1382400,5.0,2.0
1456,122589803,518460,6,561157,23587200,1.0,2.0
1457,122589805,518460,6,616453,29548800,0.0,2.0
1458,122589806,518460,6,625756,21427200,1.0,2.0
1459,122589807,518460,6,657173,16156800,4.0,2.0
1460,122601869,572724,6,657173,2851200,1.0,4.0
1461,122601870,572724,6,561157,16934400,2.0,0.0
1462,122601871,572724,6,499467,25660800,1.0,4.0
1463,122601873,572724,6,657173,23673600,2.0,4.0
1464,122511892,643353,6,561157,1209600,4.0,4.0
1465,122474321,462278,6,561157,27993600,5.0,5.0
1466,122474323,462278,6,657173,20390400,1.0,5.0
1467,122474325,462278,6,657173,15811200,3.0,5.0
1468,122474326,462278,6,625756,24192000,3.0,5.0
1469,122474327,462278,6,561157,19008000,2.0,5.0
1470,122474328,462278,6,509607,27388800,0.0,5.0
1471,122543823,646548,6,616453,28684800,0.0,4.0
1472,122543826,646548,6,499467,23587200,1.0,4.0
1473,122543830,646548,6,616453,24537600,3.0,4.0
1474,122543831,646548,6,625756,10800000,4.0,4.0
1475,122563098,461129,6,657173,24883200,6.0,4.0
1476,122563099,461129,6,561157,5875200,0.0,4.0
1477,122563100,461129,6,625756,31017600,3.0,4.0
1478,122563101,461129,6,561157,20304000,0.0,3.0
1479,122563102,461129,6,616453,20822400,4.0,4.0
1480,122563104,461129,6,616453,29376000,7.0,4.0
1481,122475631,462691,6,616453,22204800,1.0,4.0
1482,122475632,462691,6,657173,19785600,4.0,4.0
1483,122475634,462691,6,616453,23068800,4.0,4.0
1484,122475635,462691,6,499467,12096000,5.0,0.0
1485,122475638,462691,6,625756,29203200,2.0,2.0
1486,122475639,462691,6,561157,24019200,6.0,3.0
1487,122430934,476945,6,625756,30412800,0.0,5.0
1488,122430935,476945,6,499467,16848000,4.0,3.0
1489,122430937,476945,6,509607,11750400,7.0,0.0
1490,122430938,476945,6,625756,18230400,0.0,0.0
1491,122430940,476945,6,657173,10713600,3.0,5.0
1492,122548890,546151,6,625756,30412800,1.0,5.0
1493,122548891,546151,6,657173,22118400,0.0,2.0
1494,122548892,546151,6,561157,13996800,6.0,5.0
1495,122548893,546151,6,509607,25401600,4.0,0.0
1496,122548894,546151,6,499467,3715200,3.0,5.0
1497,122548898,546151,6,657173,30326400,0.0,5.0
1498,122550052,462943,6,625756,30412800,3.0,5.0
1499,122550053,462943,6,499467,16934400,2.0,0.0
1500,122550058,462943,6,625756,19267200,5.0,0.0
1501,122604500,637545,6,625756,30412800,0.0,5.0
1502,122604501,637545,6,499467,8294400,0.0,4.0
1503,122604502,637545,6,616453,28080000,3.0,4.0
1504,122604503,637545,6,616453,30844800,2.0,4.0
1505,122604504,637545,6,616453,25574400,5.0,4.0
1506,122604507,637545,6,561157,9590400,1.0,4.0
1507,122604508,637545,6,625756,16329600,4.0,4.0
1508,122604509,637545,6,499467,22032000,3.0,4.0
1509,122628657,598500,6,625756,30412800,3.0,5.0
1510,122628658,598500,6,657173,11318400,5.0,5.0
1511,122628659,598500,6,625756,6134400,0.0,5.0
1512,122628660,598500,6,561157,8985600,4.0,5.0
1513,122628661,598500,6,509607,18576000,0.0,5.0
1514,122628662,598500,6,499467,15897600,4.0,5.0
1515,122696084,489824,6,625756,30412800,5.0,5.0
1516,122696085,489824,6,509607,31017600,3.0,5.0
1517,122696087,489824,6,625756,15638400,1.0,5.0
1518,122696088,489824,6,499467,21254400,1.0,5.0
1519,122696089,489824,6,499467,7603200,0.0,5.0
1520,122696090,489824,6,561157,19008000,1.0,5.0
1521,122697425,493328,6,625756,30412800,2.0,5.0
1522,122697426,493328,6,509607,22896000,4.0,5.0
1523,122697427,493328,6,625756,6566400,2.0,5.0
1524,122697428,493328,6,509607,29203200,2.0,5.0
1525,122697429,493328,6,657173,24019200,4.0,4.0
1526,122697430,493328,6,499467,10195200,3.0,1.0
0,0,644830,0,585212,23330170,1.0,
1,1,644830,0,585212,4940501,1.0,
2,2,644830,0,585212,6015112,1.0,
3,3,644830,0,585212,6821216,1.0,
4,4,644830,0,585212,11489905,1.0,
5,5,644830,0,462278,16678480,1.0,
8,8,644830,1,494254,21539129,1.0,0.0
9,9,644830,0,570191,3297745,1.0,
10,10,644830,1,572992,16277804,1.0,0.0
11,11,644830,0,614387,5887089,1.0,
12,12,644830,0,469276,21265523,1.0,
13,13,644830,1,468900,18938769,1.0,0.0
14,14,644830,1,468900,18959508,1.0,0.0
15,15,644830,1,488673,9161189,1.0,0.0
16,16,644830,1,554368,8604057,1.0,0.0
17,17,644830,0,554368,11458591,1.0,
18,18,644830,0,516863,20995225,1.0,
29,29,585212,0,644830,5573577,1.0,
30,30,585212,0,644830,5870257,1.0,
31,31,585212,0,644830,6733654,1.0,
32,32,585212,0,644830,7489945,1.0,
33,33,585212,0,644830,8441674,1.0,
34,34,585212,0,644830,8855927,1.0,
35,35,585212,0,644830,9240893,1.0,
36,36,585212,0,644830,10304971,1.0,
37,37,585212,0,644830,12572672,1.0,
38,38,585212,0,644830,14709092,1.0,
39,39,585212,0,644830,15791166,1.0,
40,40,585212,0,644830,16266273,1.0,
41,41,585212,0,644830,18661695,1.0,
42,42,585212,0,644830,18662380,1.0,
43,43,585212,0,509362,18682225,1.0,
44,44,585212,0,462278,10201737,1.0,
47,47,585212,1,494254,17719975,1.0,4.0
49,49,585212,1,614387,21433487,1.0,4.0
50,50,585212,1,469276,11439536,1.0,4.0
52,52,585212,0,462691,2096328,1.0,
53,53,585212,0,462691,13133913,1.0,
54,54,585212,0,462691,19530013,1.0,
55,55,585212,0,462691,21094626,1.0,
56,56,585212,0,462691,27132144,1.0,
58,58,585212,1,590206,7047652,1.0,4.0
60,60,585212,1,554368,1325065,1.0,4.0
61,61,585212,0,554368,2678414,1.0,
62,62,585212,1,554368,8940515,1.0,4.0
63,63,585212,0,554368,16709657,1.0,
64,64,585212,1,478080,15072025,1.0,4.0
65,65,585212,0,594292,22435975,1.0,
66,66,585212,0,516863,22293037,1.0,
67,67,585212,0,516863,25156694,1.0,
68,68,585212,0,478093,22581398,1.0,
77,77,509362,1,644830,24286329,1.0,4.0
78,78,509362,0,585212,22127278,1.0,
80,80,509362,0,570191,3036234,1.0,
81,81,509362,0,554368,1645820,1.0,
82,82,509362,1,558922,20154773,1.0,4.0
84,84,462278,1,644830,22401046,1.0,5.0
85,85,462278,1,585212,30102337,1.0,5.0
86,86,462278,0,509362,3332228,1.0,
90,90,462278,0,494254,14518337,1.0,
91,91,462278,1,494254,23589602,1.0,5.0
92,92,462278,1,570191,3823024,1.0,5.0
93,93,462278,0,570191,22827561,1.0,
94,94,462278,1,572992,26008118,1.0,5.0
95,95,462278,0,572992,27017016,1.0,
96,96,462278,0,614387,1927023,1.0,
97,97,462278,1,614387,12544564,1.0,5.0
98,98,462278,1,614387,12587828,1.0,5.0
99,99,462278,1,469276,11665322,1.0,5.0
100,100,462278,1,462691,13680854,1.0,5.0
101,101,462278,1,462691,26639730,1.0,5.0
102,102,462278,0,462691,18350393,1.0,
103,103,462278,0,462691,18666617,1.0,
104,104,462278,1,590206,3483414,1.0,5.0
105,105,462278,1,590206,9601713,1.0,5.0
106,106,462278,0,488673,7006005,1.0,
107,107,462278,1,488673,7664775,1.0,5.0
108,108,462278,0,488673,15554457,1.0,
109,109,462278,1,554368,100932,1.0,5.0
110,110,462278,1,554368,7532666,1.0,5.0
111,111,462278,1,554368,28132058,1.0,5.0
112,112,462278,1,554368,9504380,1.0,5.0
113,113,462278,0,554368,28258537,1.0,
114,114,462278,0,554368,24208380,1.0,
115,115,462278,0,478080,14831087,1.0,
116,116,462278,1,594292,3932480,1.0,5.0
117,117,462278,1,516863,14873818,1.0,5.0
118,118,462278,1,516863,11838252,1.0,5.0
119,119,462278,0,478093,19451755,1.0,
120,120,462278,1,574889,2346857,1.0,5.0
133,133,494254,1,644830,18671773,1.0,4.0
134,134,494254,1,462278,4414837,1.0,4.0
135,135,494254,0,462278,8999897,1.0,
136,136,494254,1,462278,16505080,1.0,4.0
137,137,494254,1,462278,17116324,1.0,4.0
138,138,494254,1,462278,26798403,1.0,4.0
140,140,494254,0,570191,4762258,1.0,
141,141,494254,0,570191,5481047,1.0,
142,142,494254,0,570191,9514262,1.0,
143,143,494254,1,570191,18335536,1.0,4.0
144,144,494254,0,570191,21182299,1.0,
145,145,494254,0,570191,24375759,1.0,
146,146,494254,1,570191,18234758,1.0,4.0
147,147,494254,1,570191,18286144,1.0,4.0
148,148,494254,0,572992,28094187,1.0,
149,149,494254,1,469276,8052028,1.0,4.0
150,150,494254,0,469276,19148037,1.0,
151,151,494254,1,469276,20151051,1.0,4.0
152,152,494254,1,462691,102609,1.0,4.0
153,153,494254,1,462691,7346710,1.0,4.0
154,154,494254,0,462691,18231912,1.0,
155,155,494254,1,462691,18492874,1.0,4.0
156,156,494254,0,462691,21627359,1.0,
157,157,494254,0,462691,12640814,1.0,
158,158,494254,1,554368,1074577,1.0,4.0
159,159,494254,1,554368,3469726,1.0,4.0
160,160,494254,0,554368,17978414,1.0,
161,161,494254,1,554368,18924536,1.0,4.0
162,162,494254,1,554368,23520290,1.0,4.0
163,163,494254,1,554368,28260386,1.0,4.0
164,164,494254,1,554368,30507848,1.0,4.0
165,165,494254,0,554368,31137351,1.0,
166,166,494254,0,516863,4193941,1.0,
167,167,494254,1,516863,20171539,1.0,4.0
171,171,494254,0,606698,17298407,1.0,
178,178,570191,1,644830,27395285,1.0,1.0
179,179,570191,1,585212,7005255,1.0,1.0
180,180,570191,1,509362,1572048,1.0,1.0
181,181,570191,1,462278,26958953,1.0,1.0
182,182,570191,1,462278,23342091,1.0,1.0
183,183,570191,0,462278,24543399,1.0,
185,185,570191,0,494254,14708885,1.0,
186,186,570191,0,494254,19271189,1.0,
187,187,570191,1,494254,21032958,1.0,1.0
193,193,570191,0,572992,21105789,1.0,
194,194,570191,0,469276,6689361,1.0,
196,196,570191,0,590206,24977572,1.0,
197,197,570191,1,468900,13567690,1.0,1.0
198,198,570191,0,468900,20942659,1.0,
199,199,570191,0,554368,9872063,1.0,
200,200,570191,0,554368,6757734,1.0,
201,201,570191,1,554368,27913330,1.0,1.0
202,202,570191,0,554368,4673923,1.0,
203,203,570191,0,554368,1915643,1.0,
204,204,570191,0,554368,21531552,1.0,
205,205,570191,1,554368,646249,1.0,1.0
206,206,570191,0,554368,5492186,1.0,
207,207,570191,1,554368,18364802,1.0,1.0
208,208,570191,0,554368,3474512,1.0,
209,209,570191,0,554368,27982482,1.0,
210,210,570191,1,554368,1924746,1.0,1.0
211,211,570191,0,554368,10238426,1.0,
212,212,570191,1,554368,18782340,1.0,1.0
213,213,570191,1,516863,20340759,1.0,1.0
216,216,570191,1,535029,15906255,1.0,1.0
217,217,570191,1,496041,10291901,1.0,1.0
218,218,570191,1,496041,24544084,1.0,1.0
219,219,570191,1,646548,3736267,1.0,1.0
224,224,570191,1,558922,26496723,1.0,1.0
225,225,570191,1,558922,28830626,1.0,1.0
226,226,570191,1,558922,28868320,1.0,1.0
227,227,570191,0,606698,8208728,1.0,
228,228,572992,1,644830,18583612,1.0,2.0
229,229,572992,0,585212,28016671,1.0,
230,230,572992,0,570191,5459787,1.0,
231,231,572992,0,462691,31386016,1.0,
232,232,572992,1,554368,9803108,1.0,2.0
233,233,572992,0,554368,29737186,1.0,
234,234,572992,1,554368,25844417,1.0,2.0
235,235,572992,0,554368,2632603,1.0,
236,236,572992,1,554368,8906343,1.0,2.0
237,237,572992,0,554368,25781914,1.0,
238,238,572992,1,554368,25913424,1.0,2.0
240,240,614387,1,644830,5746807,1.0,2.0
242,242,614387,1,570191,13151565,1.0,2.0
243,243,614387,1,570191,17555427,1.0,2.0
244,244,614387,0,570191,19451757,1.0,
245,245,614387,0,570191,28351213,1.0,
246,246,614387,0,572992,28114332,1.0,
247,247,614387,0,469276,3501287,1.0,
248,248,614387,1,462691,8829641,1.0,2.0
249,249,614387,0,462691,19833627,1.0,
250,250,614387,1,468900,10480959,1.0,2.0
251,251,614387,0,554368,1296019,1.0,
252,252,614387,1,554368,2162652,1.0,2.0
253,253,614387,1,554368,3384950,1.0,2.0
254,254,614387,0,554368,6259801,1.0,
255,255,614387,1,554368,11788567,1.0,2.0
256,256,614387,0,554368,13046447,1.0,
257,257,614387,0,554368,13571971,1.0,
258,258,614387,0,554368,25618939,1.0,
259,259,614387,0,554368,31197002,1.0,
260,260,614387,1,554368,7801766,1.0,2.0
261,261,469276,0,585212,5622659,1.0,
262,262,469276,1,509362,24711281,1.0,1.0
263,263,469276,1,570191,9448840,1.0,1.0
264,264,469276,1,570191,13504372,1.0,1.0
265,265,469276,1,554368,2446241,1.0,1.0
266,266,469276,1,554368,7368441,1.0,1.0
267,267,469276,0,516863,15682126,1.0,
277,277,462691,0,644830,17637301,1.0,
278,278,462691,0,644830,22844097,1.0,
279,279,462691,0,585212,4105277,1.0,
280,280,462691,1,462278,12972583,1.0,4.0
281,281,462691,0,462278,9001453,1.0,
282,282,462691,1,462278,28171810,1.0,4.0
283,283,462691,1,462278,3168547,1.0,4.0
284,284,462691,1,462278,14954386,1.0,4.0
285,285,462691,0,462278,27003877,1.0,
286,286,462691,1,494254,7175153,1.0,4.0
287,287,462691,1,494254,21184576,1.0,4.0
288,288,462691,1,570191,8228313,1.0,4.0
289,289,462691,1,570191,11166504,1.0,4.0
290,290,462691,1,570191,5826975,1.0,4.0
291,291,462691,1,570191,20348126,1.0,4.0
292,292,462691,0,570191,31114517,1.0,
293,293,462691,0,570191,9677290,1.0,
294,294,462691,1,572992,3503084,1.0,4.0
295,295,462691,1,614387,14527472,1.0,4.0
300,300,462691,1,468900,14617507,1.0,4.0
301,301,462691,1,554368,16942232,1.0,4.0
302,302,462691,1,554368,26107258,1.0,4.0
303,303,462691,1,554368,18061383,1.0,4.0
304,304,462691,0,554368,3547491,1.0,
305,305,462691,0,554368,26821808,1.0,
306,306,462691,0,554368,20563801,1.0,
307,307,462691,1,554368,22035799,1.0,4.0
308,308,462691,0,554368,16453479,1.0,
309,309,462691,0,554368,16374030,1.0,
310,310,462691,1,554368,24144530,1.0,4.0
311,311,462691,0,554368,23341807,1.0,
312,312,462691,1,594292,7123070,1.0,4.0
313,313,462691,1,478093,23369363,1.0,4.0
314,314,462691,1,478093,20244489,1.0,4.0
315,315,462691,0,574889,20477567,1.0,
318,318,462691,1,645755,17023709,1.0,4.0
321,321,462691,0,558922,26542121,1.0,
322,322,462691,1,558922,8253268,1.0,4.0
323,323,462691,1,558922,11503001,1.0,4.0
329,329,590206,0,644830,12183644,1.0,
330,330,590206,1,585212,25151667,1.0,0.0
332,332,590206,1,570191,4771232,1.0,0.0
333,333,590206,0,570191,10902027,1.0,
334,334,590206,0,462691,5993298,1.0,
335,335,590206,1,462691,8660184,1.0,0.0
336,336,590206,1,462691,28858846,1.0,0.0
337,337,590206,0,554368,3846089,1.0,
338,338,590206,1,554368,3921526,1.0,0.0
339,339,590206,0,554368,22570568,1.0,
340,340,590206,1,554368,23690123,1.0,0.0
341,341,590206,1,554368,27481012,1.0,0.0
342,342,590206,0,554368,29220615,1.0,
353,353,468900,1,644830,22612008,1.0,2.0
354,354,468900,0,644830,23260335,1.0,
355,355,468900,0,585212,14883535,1.0,
356,356,468900,1,509362,2459520,1.0,2.0
357,357,468900,1,462278,5799084,1.0,2.0
359,359,468900,0,570191,13067519,1.0,
360,360,468900,0,462691,1213609,1.0,
361,361,468900,0,462691,2179807,1.0,
362,362,468900,1,462691,3118691,1.0,2.0
364,364,468900,1,554368,6085482,1.0,2.0
365,365,468900,0,554368,11691906,1.0,
366,366,468900,1,554368,17892032,1.0,2.0
367,367,468900,1,554368,27052936,1.0,2.0
368,368,468900,1,594292,3133823,1.0,2.0
374,374,468900,1,606698,5226145,1.0,2.0
375,375,488673,1,644830,1408642,1.0,3.0
376,376,488673,1,644830,23884065,1.0,3.0
377,377,488673,0,585212,626599,1.0,
378,378,488673,1,509362,27075213,1.0,3.0
379,379,488673,1,462278,9255894,1.0,3.0
380,380,488673,0,462278,15555992,1.0,
381,381,488673,0,462278,22148112,1.0,
382,382,488673,1,462278,29906217,1.0,3.0
383,383,488673,0,570191,9775975,1.0,
384,384,488673,1,570191,23453311,1.0,3.0
385,385,488673,1,570191,25438274,1.0,3.0
386,386,488673,0,570191,25586732,1.0,
387,387,488673,0,469276,22817531,1.0,
388,388,488673,0,554368,4598447,1.0,
389,389,488673,1,554368,19878353,1.0,3.0
390,390,488673,1,554368,20005013,1.0,3.0
391,391,488673,1,516863,4774835,1.0,3.0
392,392,488673,0,478093,17595301,1.0,
394,394,488673,0,558922,19463548,1.0,
395,395,554368,0,585212,27608698,1.0,
396,396,554368,1,509362,25454411,1.0,4.0
397,397,554368,1,509362,21362235,1.0,4.0
398,398,554368,1,462278,1755737,1.0,4.0
399,399,554368,0,462278,8766980,1.0,
400,400,554368,1,462278,25184214,1.0,4.0
401,401,554368,1,462278,29826920,1.0,4.0
402,402,554368,0,462278,7964518,1.0,
403,403,554368,0,462278,11451040,1.0,
404,404,554368,1,494254,6504310,1.0,4.0
405,405,554368,1,494254,7349407,1.0,4.0
406,406,554368,1,494254,11270242,1.0,4.0
407,407,554368,0,494254,11411556,1.0,
408,408,554368,1,494254,11676050,1.0,4.0
409,409,554368,1,494254,13086010,1.0,4.0
410,410,554368,1,494254,29226966,1.0,4.0
411,411,554368,1,494254,21863544,1.0,4.0
412,412,554368,1,494254,21896551,1.0,4.0
414,414,554368,1,570191,1643851,1.0,4.0
415,415,554368,1,570191,18587916,1.0,4.0
416,416,554368,1,570191,14969098,1.0,4.0
417,417,554368,1,570191,5879154,1.0,4.0
418,418,554368,0,570191,3469942,1.0,
419,419,554368,0,570191,10739011,1.0,
420,420,554368,0,570191,13568189,1.0,
421,421,554368,0,572992,6077599,1.0,
422,422,554368,1,614387,15780022,1.0,4.0
423,423,554368,0,614387,17366454,1.0,
425,425,554368,1,462691,13683622,1.0,4.0
426,426,554368,0,462691,3289528,1.0,
427,427,554368,1,462691,5284222,1.0,4.0
428,428,554368,0,462691,24727575,1.0,
429,429,554368,1,462691,11109639,1.0,4.0
430,430,554368,1,462691,354856,1.0,4.0
431,431,554368,1,462691,13942426,1.0,4.0
432,432,554368,0,462691,15688124,1.0,
433,433,554368,1,462691,13750526,1.0,4.0
436,436,554368,1,590206,2942679,1.0,4.0
437,437,554368,1,590206,3635758,1.0,4.0
438,438,554368,1,590206,5198087,1.0,4.0
439,439,554368,1,590206,6569302,1.0,4.0
440,440,554368,1,468900,105355,1.0,4.0
441,441,554368,0,468900,6772014,1.0,
442,442,554368,0,468900,27048625,1.0,
443,443,554368,0,488673,1950001,1.0,
444,444,554368,1,488673,13502430,1.0,4.0
445,445,554368,1,488673,21273871,1.0,4.0
446,446,554368,1,488673,25410517,1.0,4.0
477,477,554368,1,594292,19132075,1.0,4.0
478,478,554368,1,594292,4790808,1.0,4.0
479,479,554368,0,594292,20742307,1.0,
480,480,554368,1,516863,13915896,1.0,4.0
481,481,554368,0,516863,14978188,1.0,
482,482,554368,0,516863,357320,1.0,
483,483,554368,1,516863,13801128,1.0,4.0
484,484,554368,0,478093,30605029,1.0,
485,485,554368,0,478093,24459874,1.0,
487,487,554368,1,574889,27330729,1.0,4.0
